model,dataset,testsize,metric_set,metric,value
LinearRegression(),dataset_11,0.7,10 Fold-CV,Min_Score,-1.1523504360787494e+24
LinearRegression(),dataset_11,0.7,10 Fold-CV,Max_Score,-1.6377009811752097e+21
LinearRegression(),dataset_11,0.7,10 Fold-CV,cv_scores,"[-1.63770098e+21 -6.45891573e+23 -7.20452387e+22 -7.24698389e+23
 -1.15235044e+24]"
LinearRegression(),dataset_12,0.7,Non-CV,R2_Score,0.9999967294138351
LinearRegression(),dataset_12,0.7,Non-CV,MSE_Score,3.2556127470116386e-06
LinearRegression(),dataset_12,0.7,Non-CV,MAE_Score,0.00012782336668465792
LinearRegression(),dataset_12,0.7,Non-CV,RMSE_Score,0.0018043316621429771
LinearRegression(),dataset_12,0.7,Non-CV,RMSLE_Score,-6.317565026045158
LinearRegression(),dataset_12,0.7,10 Fold-CV,Mean_Score,0.999992824431539
LinearRegression(),dataset_12,0.7,10 Fold-CV,Min_Score,0.9999642626744382
LinearRegression(),dataset_12,0.7,10 Fold-CV,Max_Score,0.9999999996104212
LinearRegression(),dataset_12,0.7,10 Fold-CV,cv_scores,[0.99999998 0.99996426 1.         0.99999998 0.9999999 ]
LinearRegression(),dataset_1,0.8,Non-CV,R2_Score,0.9999995695581401
LinearRegression(),dataset_1,0.8,Non-CV,MSE_Score,4.291896978470495e-07
LinearRegression(),dataset_1,0.8,Non-CV,MAE_Score,3.103258431811335e-06
LinearRegression(),dataset_1,0.8,Non-CV,RMSE_Score,0.0006551257114837194
LinearRegression(),dataset_1,0.8,Non-CV,RMSLE_Score,-7.3306834148151045
LinearRegression(),dataset_1,0.8,10 Fold-CV,Mean_Score,0.9999999975078324
LinearRegression(),dataset_1,0.8,10 Fold-CV,Min_Score,0.9999999875391626
LinearRegression(),dataset_1,0.8,10 Fold-CV,Max_Score,1.0
LinearRegression(),dataset_1,0.8,10 Fold-CV,cv_scores,[1.         0.99999999 1.         1.         1.        ]
LinearRegression(),dataset_2,0.8,Non-CV,R2_Score,1.0
LinearRegression(),dataset_2,0.8,Non-CV,MSE_Score,1.650039514399077e-30
LinearRegression(),dataset_2,0.8,Non-CV,MAE_Score,1.0624866687569006e-15
LinearRegression(),dataset_2,0.8,Non-CV,RMSE_Score,1.284538638733408e-15
LinearRegression(),dataset_2,0.8,Non-CV,RMSLE_Score,-34.28837677703749
LinearRegression(),dataset_2,0.8,10 Fold-CV,Mean_Score,1.0
LinearRegression(),dataset_2,0.8,10 Fold-CV,Min_Score,1.0
LinearRegression(),dataset_2,0.8,10 Fold-CV,Max_Score,1.0
LinearRegression(),dataset_2,0.8,10 Fold-CV,cv_scores,[1. 1. 1. 1. 1.]
LinearRegression(),dataset_3,0.8,Non-CV,R2_Score,0.9997367996702758
LinearRegression(),dataset_3,0.8,Non-CV,MSE_Score,4.988672376443015e-05
LinearRegression(),dataset_3,0.8,Non-CV,MAE_Score,3.3456907210892644e-05
LinearRegression(),dataset_3,0.8,Non-CV,RMSE_Score,0.007063053430665108
LinearRegression(),dataset_3,0.8,Non-CV,RMSLE_Score,-4.952877823715622
LinearRegression(),dataset_3,0.8,10 Fold-CV,Mean_Score,0.9998948310396691
LinearRegression(),dataset_3,0.8,10 Fold-CV,Min_Score,0.9994741551983456
LinearRegression(),dataset_3,0.8,10 Fold-CV,Max_Score,1.0
LinearRegression(),dataset_3,0.8,10 Fold-CV,cv_scores,[1.         0.99947416 1.         1.         1.        ]
LinearRegression(),dataset_4,0.8,Non-CV,R2_Score,-1.2760680749124523e+22
LinearRegression(),dataset_4,0.8,Non-CV,MSE_Score,1.2723559728630232e+22
LinearRegression(),dataset_4,0.8,Non-CV,MAE_Score,2677855816.98148
LinearRegression(),dataset_4,0.8,Non-CV,RMSE_Score,112798757655.52664
LinearRegression(),dataset_4,0.8,Non-CV,RMSLE_Score,25.44887116225758
LinearRegression(),dataset_4,0.8,10 Fold-CV,Mean_Score,-1.0082291311465464e+20
LinearRegression(),dataset_4,0.8,10 Fold-CV,Min_Score,-3.313074309544858e+20
LinearRegression(),dataset_4,0.8,10 Fold-CV,Max_Score,-1.0000014920061791e+18
LinearRegression(),dataset_4,0.8,10 Fold-CV,cv_scores,"[-1.00000149e+18 -1.62878034e+20 -2.08628348e+18 -6.84281547e+18
 -3.31307431e+20]"
LinearRegression(),dataset_5,0.8,Non-CV,R2_Score,0.9998816173534026
LinearRegression(),dataset_5,0.8,Non-CV,MSE_Score,2.2438126865168196e-05
LinearRegression(),dataset_5,0.8,Non-CV,MAE_Score,2.2438126901652897e-05
LinearRegression(),dataset_5,0.8,Non-CV,RMSE_Score,0.004736889999268317
LinearRegression(),dataset_5,0.8,Non-CV,RMSLE_Score,-5.352374476912783
LinearRegression(),dataset_5,0.8,10 Fold-CV,Mean_Score,0.9999049114247617
LinearRegression(),dataset_5,0.8,10 Fold-CV,Min_Score,0.9995245571238086
LinearRegression(),dataset_5,0.8,10 Fold-CV,Max_Score,1.0
LinearRegression(),dataset_5,0.8,10 Fold-CV,cv_scores,[1.         0.99952456 1.         1.         1.        ]
LinearRegression(),dataset_6,0.8,Non-CV,R2_Score,0.011166100585627281
LinearRegression(),dataset_6,0.8,Non-CV,MSE_Score,0.9859573660877218
LinearRegression(),dataset_6,0.8,Non-CV,MAE_Score,0.7690915466845907
LinearRegression(),dataset_6,0.8,Non-CV,RMSE_Score,0.9929538589923108
LinearRegression(),dataset_6,0.8,Non-CV,RMSLE_Score,-0.007071082288145422
LinearRegression(),dataset_6,0.8,10 Fold-CV,Mean_Score,0.013605925350972825
LinearRegression(),dataset_6,0.8,10 Fold-CV,Min_Score,0.010482314297144746
LinearRegression(),dataset_6,0.8,10 Fold-CV,Max_Score,0.017467105888436807
LinearRegression(),dataset_6,0.8,10 Fold-CV,cv_scores,[0.01048231 0.01746711 0.01554477 0.01093946 0.01359597]
LinearRegression(),dataset_7,0.8,Non-CV,R2_Score,-5.4480835159880014e+20
LinearRegression(),dataset_7,0.8,Non-CV,MSE_Score,5.432234955568098e+20
LinearRegression(),dataset_7,0.8,Non-CV,MAE_Score,1580762459.6946182
LinearRegression(),dataset_7,0.8,Non-CV,RMSE_Score,23307155458.288124
LinearRegression(),dataset_7,0.8,Non-CV,RMSLE_Score,23.872026251586224
LinearRegression(),dataset_7,0.8,10 Fold-CV,Mean_Score,-1.1893070668153582e+20
LinearRegression(),dataset_7,0.8,10 Fold-CV,Min_Score,-3.145271205035501e+20
LinearRegression(),dataset_7,0.8,10 Fold-CV,Max_Score,-1.5541391058520746e+19
LinearRegression(),dataset_7,0.8,10 Fold-CV,cv_scores,"[-1.55413911e+19 -3.14527121e+20 -3.98773347e+19 -1.53991386e+20
 -7.07163009e+19]"
LinearRegression(),dataset_8,0.8,Non-CV,R2_Score,-1.1328217443558768e+24
LinearRegression(),dataset_8,0.8,Non-CV,MSE_Score,1.1295263481293473e+24
LinearRegression(),dataset_8,0.8,Non-CV,MAE_Score,38955679997.906494
LinearRegression(),dataset_8,0.8,Non-CV,RMSE_Score,1062791770823.122
LinearRegression(),dataset_8,0.8,Non-CV,RMSLE_Score,27.69192030788068
LinearRegression(),dataset_8,0.8,10 Fold-CV,Mean_Score,-1.602311605606407e+20
LinearRegression(),dataset_8,0.8,10 Fold-CV,Min_Score,-6.503596790452135e+20
LinearRegression(),dataset_8,0.8,10 Fold-CV,Max_Score,-2.2121729469780577e+18
LinearRegression(),dataset_8,0.8,10 Fold-CV,cv_scores,"[-9.14718582e+18 -6.50359679e+20 -3.55222322e+19 -2.21217295e+18
 -1.03914533e+20]"
LinearRegression(),dataset_9,0.8,Non-CV,R2_Score,0.9998816173534026
LinearRegression(),dataset_9,0.8,Non-CV,MSE_Score,2.243812686516818e-05
LinearRegression(),dataset_9,0.8,Non-CV,MAE_Score,2.2438126901984703e-05
LinearRegression(),dataset_9,0.8,Non-CV,RMSE_Score,0.004736889999268315
LinearRegression(),dataset_9,0.8,Non-CV,RMSLE_Score,-5.352374476912783
LinearRegression(),dataset_9,0.8,10 Fold-CV,Mean_Score,0.9999049114247617
LinearRegression(),dataset_9,0.8,10 Fold-CV,Min_Score,0.9995245571238086
LinearRegression(),dataset_9,0.8,10 Fold-CV,Max_Score,1.0
LinearRegression(),dataset_9,0.8,10 Fold-CV,cv_scores,[1.         0.99952456 1.         1.         1.        ]
LinearRegression(),dataset_10,0.8,Non-CV,R2_Score,0.0037046855905699116
LinearRegression(),dataset_10,0.8,Non-CV,MSE_Score,0.9933970757095006
LinearRegression(),dataset_10,0.8,Non-CV,MAE_Score,0.7716842748176109
LinearRegression(),dataset_10,0.8,Non-CV,RMSE_Score,0.9966930699616109
LinearRegression(),dataset_10,0.8,Non-CV,RMSLE_Score,-0.003312410016132394
LinearRegression(),dataset_10,0.8,10 Fold-CV,Mean_Score,0.006224217341907834
LinearRegression(),dataset_10,0.8,10 Fold-CV,Min_Score,0.004354107887516667
LinearRegression(),dataset_10,0.8,10 Fold-CV,Max_Score,0.008454237777419937
LinearRegression(),dataset_10,0.8,10 Fold-CV,cv_scores,[0.00435411 0.00845424 0.00709323 0.00484478 0.00637474]
LinearRegression(),dataset_11,0.8,Non-CV,R2_Score,-1.2178084940921568e+25
LinearRegression(),dataset_11,0.8,Non-CV,MSE_Score,1.2142658700773355e+25
LinearRegression(),dataset_11,0.8,Non-CV,MAE_Score,120983444708.3912
LinearRegression(),dataset_11,0.8,Non-CV,RMSE_Score,3484631788406.539
LinearRegression(),dataset_11,0.8,Non-CV,RMSLE_Score,28.879383498434656
LinearRegression(),dataset_11,0.8,10 Fold-CV,Mean_Score,-5.1932466755827787e+23
LinearRegression(),dataset_11,0.8,10 Fold-CV,Min_Score,-1.1523504360787494e+24
LinearRegression(),dataset_11,0.8,10 Fold-CV,Max_Score,-1.6377009811752097e+21
LinearRegression(),dataset_11,0.8,10 Fold-CV,cv_scores,"[-1.63770098e+21 -6.45891573e+23 -7.20452387e+22 -7.24698389e+23
 -1.15235044e+24]"
LinearRegression(),dataset_12,0.8,Non-CV,R2_Score,0.9999965237014727
LinearRegression(),dataset_12,0.8,Non-CV,MSE_Score,3.4661859203448573e-06
LinearRegression(),dataset_12,0.8,Non-CV,MAE_Score,9.769596432698783e-05
LinearRegression(),dataset_12,0.8,Non-CV,RMSE_Score,0.0018617695669294998
LinearRegression(),dataset_12,0.8,Non-CV,RMSLE_Score,-6.286227863462588
LinearRegression(),dataset_12,0.8,10 Fold-CV,Mean_Score,0.999992824431539
LinearRegression(),dataset_12,0.8,10 Fold-CV,Min_Score,0.9999642626744382
LinearRegression(),dataset_12,0.8,10 Fold-CV,Max_Score,0.9999999996104212
LinearRegression(),dataset_12,0.8,10 Fold-CV,cv_scores,[0.99999998 0.99996426 1.         0.99999998 0.9999999 ]
LinearRegression(),dataset_1,0.9,Non-CV,R2_Score,0.9999999923818256
LinearRegression(),dataset_1,0.9,Non-CV,MSE_Score,7.59747303835879e-09
LinearRegression(),dataset_1,0.9,Non-CV,MAE_Score,3.892701317005823e-07
LinearRegression(),dataset_1,0.9,Non-CV,RMSE_Score,8.71634845469064e-05
LinearRegression(),dataset_1,0.9,Non-CV,RMSLE_Score,-9.34772506994781
LinearRegression(),dataset_1,0.9,10 Fold-CV,Mean_Score,0.9999999975078324
LinearRegression(),dataset_1,0.9,10 Fold-CV,Min_Score,0.9999999875391626
LinearRegression(),dataset_1,0.9,10 Fold-CV,Max_Score,1.0
LinearRegression(),dataset_1,0.9,10 Fold-CV,cv_scores,[1.         0.99999999 1.         1.         1.        ]
LinearRegression(),dataset_2,0.9,Non-CV,R2_Score,1.0
LinearRegression(),dataset_2,0.9,Non-CV,MSE_Score,5.476451508083113e-31
LinearRegression(),dataset_2,0.9,Non-CV,MAE_Score,5.725599750273872e-16
LinearRegression(),dataset_2,0.9,Non-CV,RMSE_Score,7.400305066740907e-16
LinearRegression(),dataset_2,0.9,Non-CV,RMSLE_Score,-34.839840263309085
LinearRegression(),dataset_2,0.9,10 Fold-CV,Mean_Score,1.0
LinearRegression(),dataset_2,0.9,10 Fold-CV,Min_Score,1.0
LinearRegression(),dataset_2,0.9,10 Fold-CV,Max_Score,1.0
LinearRegression(),dataset_2,0.9,10 Fold-CV,cv_scores,[1. 1. 1. 1. 1.]
LinearRegression(),dataset_3,0.9,Non-CV,R2_Score,0.9999001038275526
LinearRegression(),dataset_3,0.9,Non-CV,MSE_Score,1.8971730615743142e-05
LinearRegression(),dataset_3,0.9,Non-CV,MAE_Score,1.9452255812647926e-05
LinearRegression(),dataset_3,0.9,Non-CV,RMSE_Score,0.004355655015694326
LinearRegression(),dataset_3,0.9,Non-CV,RMSLE_Score,-5.436280274546718
LinearRegression(),dataset_3,0.9,10 Fold-CV,Mean_Score,0.9998948310396691
LinearRegression(),dataset_3,0.9,10 Fold-CV,Min_Score,0.9994741551983456
LinearRegression(),dataset_3,0.9,10 Fold-CV,Max_Score,1.0
LinearRegression(),dataset_3,0.9,10 Fold-CV,cv_scores,[1.         0.99947416 1.         1.         1.        ]
LinearRegression(),dataset_4,0.9,Non-CV,R2_Score,-4.1384511800347656e+23
LinearRegression(),dataset_4,0.9,Non-CV,MSE_Score,4.127205467853557e+23
LinearRegression(),dataset_4,0.9,Non-CV,MAE_Score,80862670826.31578
LinearRegression(),dataset_4,0.9,Non-CV,RMSE_Score,642433301429.3046
LinearRegression(),dataset_4,0.9,Non-CV,RMSLE_Score,27.188528837322078
LinearRegression(),dataset_4,0.9,10 Fold-CV,Mean_Score,-1.0082291311465464e+20
LinearRegression(),dataset_4,0.9,10 Fold-CV,Min_Score,-3.313074309544858e+20
LinearRegression(),dataset_4,0.9,10 Fold-CV,Max_Score,-1.0000014920061791e+18
LinearRegression(),dataset_4,0.9,10 Fold-CV,cv_scores,"[-1.00000149e+18 -1.62878034e+20 -2.08628348e+18 -6.84281547e+18
 -3.31307431e+20]"
LinearRegression(),dataset_5,0.9,Non-CV,R2_Score,0.9998949793037822
LinearRegression(),dataset_5,0.9,Non-CV,MSE_Score,1.994495193266642e-05
LinearRegression(),dataset_5,0.9,Non-CV,MAE_Score,1.9944951956979307e-05
LinearRegression(),dataset_5,0.9,Non-CV,RMSE_Score,0.004465977153173359
LinearRegression(),dataset_5,0.9,Non-CV,RMSLE_Score,-5.411267241301986
LinearRegression(),dataset_5,0.9,10 Fold-CV,Mean_Score,0.9999049114247617
LinearRegression(),dataset_5,0.9,10 Fold-CV,Min_Score,0.9995245571238086
LinearRegression(),dataset_5,0.9,10 Fold-CV,Max_Score,1.0
LinearRegression(),dataset_5,0.9,10 Fold-CV,cv_scores,[1.         0.99952456 1.         1.         1.        ]
LinearRegression(),dataset_6,0.9,Non-CV,R2_Score,0.011653118251957584
LinearRegression(),dataset_6,0.9,Non-CV,MSE_Score,0.9856611754091698
LinearRegression(),dataset_6,0.9,Non-CV,MAE_Score,0.768001735985036
LinearRegression(),dataset_6,0.9,Non-CV,RMSE_Score,0.9928047015446542
LinearRegression(),dataset_6,0.9,Non-CV,RMSLE_Score,-0.007221309461681392
LinearRegression(),dataset_6,0.9,10 Fold-CV,Mean_Score,0.013605925350972825
LinearRegression(),dataset_6,0.9,10 Fold-CV,Min_Score,0.010482314297144746
LinearRegression(),dataset_6,0.9,10 Fold-CV,Max_Score,0.017467105888436807
LinearRegression(),dataset_6,0.9,10 Fold-CV,cv_scores,[0.01048231 0.01746711 0.01554477 0.01093946 0.01359597]
LinearRegression(),dataset_7,0.9,Non-CV,R2_Score,-9.163473049960025e+22
LinearRegression(),dataset_7,0.9,Non-CV,MSE_Score,9.13857248305295e+22
LinearRegression(),dataset_7,0.9,Non-CV,MAE_Score,39291315435.73113
LinearRegression(),dataset_7,0.9,Non-CV,RMSE_Score,302300719202.79895
LinearRegression(),dataset_7,0.9,Non-CV,RMSLE_Score,26.43468811783187
LinearRegression(),dataset_7,0.9,10 Fold-CV,Mean_Score,-1.1893070668153582e+20
LinearRegression(),dataset_7,0.9,10 Fold-CV,Min_Score,-3.145271205035501e+20
LinearRegression(),dataset_7,0.9,10 Fold-CV,Max_Score,-1.5541391058520746e+19
LinearRegression(),dataset_7,0.9,10 Fold-CV,cv_scores,"[-1.55413911e+19 -3.14527121e+20 -3.98773347e+19 -1.53991386e+20
 -7.07163009e+19]"
LinearRegression(),dataset_8,0.9,Non-CV,R2_Score,-1.888791715663699e+20
LinearRegression(),dataset_8,0.9,Non-CV,MSE_Score,1.883659165566919e+20
LinearRegression(),dataset_8,0.9,Non-CV,MAE_Score,660298902.0716087
LinearRegression(),dataset_8,0.9,Non-CV,RMSE_Score,13724646318.091112
LinearRegression(),dataset_8,0.9,Non-CV,RMSLE_Score,23.342459054836286
LinearRegression(),dataset_8,0.9,10 Fold-CV,Mean_Score,-1.602311605606407e+20
LinearRegression(),dataset_8,0.9,10 Fold-CV,Min_Score,-6.503596790452135e+20
LinearRegression(),dataset_8,0.9,10 Fold-CV,Max_Score,-2.2121729469780577e+18
LinearRegression(),dataset_8,0.9,10 Fold-CV,cv_scores,"[-9.14718582e+18 -6.50359679e+20 -3.55222322e+19 -2.21217295e+18
 -1.03914533e+20]"
LinearRegression(),dataset_9,0.9,Non-CV,R2_Score,0.9998949793037822
LinearRegression(),dataset_9,0.9,Non-CV,MSE_Score,1.9944951932666497e-05
LinearRegression(),dataset_9,0.9,Non-CV,MAE_Score,1.994495195702851e-05
LinearRegression(),dataset_9,0.9,Non-CV,RMSE_Score,0.0044659771531733675
LinearRegression(),dataset_9,0.9,Non-CV,RMSLE_Score,-5.411267241301983
LinearRegression(),dataset_9,0.9,10 Fold-CV,Mean_Score,0.9999049114247617
LinearRegression(),dataset_9,0.9,10 Fold-CV,Min_Score,0.9995245571238086
LinearRegression(),dataset_9,0.9,10 Fold-CV,Max_Score,1.0
LinearRegression(),dataset_9,0.9,10 Fold-CV,cv_scores,[1.         0.99952456 1.         1.         1.        ]
LinearRegression(),dataset_10,0.9,Non-CV,R2_Score,0.004231170723308142
LinearRegression(),dataset_10,0.9,Non-CV,MSE_Score,0.9930629547439466
LinearRegression(),dataset_10,0.9,Non-CV,MAE_Score,0.7704775757397012
LinearRegression(),dataset_10,0.9,Non-CV,RMSE_Score,0.9965254410921713
LinearRegression(),dataset_10,0.9,Non-CV,RMSLE_Score,-0.003480609206442068
LinearRegression(),dataset_10,0.9,10 Fold-CV,Mean_Score,0.006224217341907834
LinearRegression(),dataset_10,0.9,10 Fold-CV,Min_Score,0.004354107887516667
LinearRegression(),dataset_10,0.9,10 Fold-CV,Max_Score,0.008454237777419937
LinearRegression(),dataset_10,0.9,10 Fold-CV,cv_scores,[0.00435411 0.00845424 0.00709323 0.00484478 0.00637474]
LinearRegression(),dataset_11,0.9,Non-CV,R2_Score,-5.483280481770445e+24
LinearRegression(),dataset_11,0.9,Non-CV,MSE_Score,5.468380367833057e+24
LinearRegression(),dataset_11,0.9,Non-CV,MAE_Score,109626045578.2341
LinearRegression(),dataset_11,0.9,Non-CV,RMSE_Score,2338456834716.659
LinearRegression(),dataset_11,0.9,Non-CV,RMSLE_Score,28.480512355407313
LinearRegression(),dataset_11,0.9,10 Fold-CV,Mean_Score,-5.1932466755827787e+23
LinearRegression(),dataset_11,0.9,10 Fold-CV,Min_Score,-1.1523504360787494e+24
LinearRegression(),dataset_11,0.9,10 Fold-CV,Max_Score,-1.6377009811752097e+21
LinearRegression(),dataset_11,0.9,10 Fold-CV,cv_scores,"[-1.63770098e+21 -6.45891573e+23 -7.20452387e+22 -7.24698389e+23
 -1.15235044e+24]"
LinearRegression(),dataset_12,0.9,Non-CV,R2_Score,0.9999997144235134
LinearRegression(),dataset_12,0.9,Non-CV,MSE_Score,2.8480046892281155e-07
LinearRegression(),dataset_12,0.9,Non-CV,MAE_Score,4.066875986574512e-05
LinearRegression(),dataset_12,0.9,Non-CV,RMSE_Score,0.0005336670019055062
LinearRegression(),dataset_12,0.9,Non-CV,RMSLE_Score,-7.535738505455655
LinearRegression(),dataset_12,0.9,10 Fold-CV,Mean_Score,0.999992824431539
LinearRegression(),dataset_12,0.9,10 Fold-CV,Min_Score,0.9999642626744382
LinearRegression(),dataset_12,0.9,10 Fold-CV,Max_Score,0.9999999996104212
LinearRegression(),dataset_12,0.9,10 Fold-CV,cv_scores,[0.99999998 0.99996426 1.         0.99999998 0.9999999 ]
"Lasso(alpha=0.025, random_state=42)",dataset_1,0.3,Non-CV,R2_Score,0.9984275606079656
"Lasso(alpha=0.025, random_state=42)",dataset_1,0.3,Non-CV,MSE_Score,0.0015669529097737452
"Lasso(alpha=0.025, random_state=42)",dataset_1,0.3,Non-CV,MAE_Score,0.031024104808776407
"Lasso(alpha=0.025, random_state=42)",dataset_1,0.3,Non-CV,RMSE_Score,0.03958475602771533
"Lasso(alpha=0.025, random_state=42)",dataset_1,0.3,Non-CV,RMSLE_Score,-3.2293111836285773
"Lasso(alpha=0.025, random_state=42)",dataset_1,0.3,10 Fold-CV,Mean_Score,0.9984348727218503
"Lasso(alpha=0.025, random_state=42)",dataset_1,0.3,10 Fold-CV,Min_Score,0.9984048690017809
"Lasso(alpha=0.025, random_state=42)",dataset_1,0.3,10 Fold-CV,Max_Score,0.9984537677414591
"Lasso(alpha=0.025, random_state=42)",dataset_1,0.3,10 Fold-CV,cv_scores,[0.99845113 0.99840487 0.99845377 0.99842618 0.99843842]
"Lasso(alpha=0.025, random_state=42)",dataset_2,0.3,Non-CV,R2_Score,0.9984275602692654
"Lasso(alpha=0.025, random_state=42)",dataset_2,0.3,Non-CV,MSE_Score,0.0015669532472922
"Lasso(alpha=0.025, random_state=42)",dataset_2,0.3,Non-CV,MAE_Score,0.031024108276593045
"Lasso(alpha=0.025, random_state=42)",dataset_2,0.3,Non-CV,RMSE_Score,0.03958476029095288
"Lasso(alpha=0.025, random_state=42)",dataset_2,0.3,Non-CV,RMSLE_Score,-3.22931107592961
"Lasso(alpha=0.025, random_state=42)",dataset_2,0.3,10 Fold-CV,Mean_Score,0.998434872133303
"Lasso(alpha=0.025, random_state=42)",dataset_2,0.3,10 Fold-CV,Min_Score,0.9984048688333845
"Lasso(alpha=0.025, random_state=42)",dataset_2,0.3,10 Fold-CV,Max_Score,0.9984537669718928
"Lasso(alpha=0.025, random_state=42)",dataset_2,0.3,10 Fold-CV,cv_scores,[0.99845113 0.99840487 0.99845377 0.99842617 0.99843842]
"Lasso(alpha=0.025, random_state=42)",dataset_3,0.3,Non-CV,R2_Score,0.9445806463575419
"Lasso(alpha=0.025, random_state=42)",dataset_3,0.3,Non-CV,MSE_Score,0.010492752014219321
"Lasso(alpha=0.025, random_state=42)",dataset_3,0.3,Non-CV,MAE_Score,0.06361271492951003
"Lasso(alpha=0.025, random_state=42)",dataset_3,0.3,Non-CV,RMSE_Score,0.10243413500498416
"Lasso(alpha=0.025, random_state=42)",dataset_3,0.3,Non-CV,RMSLE_Score,-2.278535272267334
"Lasso(alpha=0.025, random_state=42)",dataset_3,0.3,10 Fold-CV,Mean_Score,0.9450864224585962
"Lasso(alpha=0.025, random_state=42)",dataset_3,0.3,10 Fold-CV,Min_Score,0.9388462396803854
"Lasso(alpha=0.025, random_state=42)",dataset_3,0.3,10 Fold-CV,Max_Score,0.9488126966665923
"Lasso(alpha=0.025, random_state=42)",dataset_3,0.3,10 Fold-CV,cv_scores,[0.9488127  0.93884624 0.94846162 0.9462152  0.94309636]
"Lasso(alpha=0.025, random_state=42)",dataset_4,0.3,Non-CV,R2_Score,0.16757950702106716
"Lasso(alpha=0.025, random_state=42)",dataset_4,0.3,Non-CV,MSE_Score,0.8295160501805041
"Lasso(alpha=0.025, random_state=42)",dataset_4,0.3,Non-CV,MAE_Score,0.6977097571697072
"Lasso(alpha=0.025, random_state=42)",dataset_4,0.3,Non-CV,RMSE_Score,0.9107777172178204
"Lasso(alpha=0.025, random_state=42)",dataset_4,0.3,Non-CV,RMSLE_Score,-0.09345641015790043
"Lasso(alpha=0.025, random_state=42)",dataset_4,0.3,10 Fold-CV,Mean_Score,0.16137280796734257
"Lasso(alpha=0.025, random_state=42)",dataset_4,0.3,10 Fold-CV,Min_Score,0.15369751963508693
"Lasso(alpha=0.025, random_state=42)",dataset_4,0.3,10 Fold-CV,Max_Score,0.16531870911104607
"Lasso(alpha=0.025, random_state=42)",dataset_4,0.3,10 Fold-CV,cv_scores,[0.16383738 0.16531871 0.15369752 0.15905916 0.16495127]
"Lasso(alpha=0.025, random_state=42)",dataset_5,0.3,Non-CV,R2_Score,0.9445806463575419
"Lasso(alpha=0.025, random_state=42)",dataset_5,0.3,Non-CV,MSE_Score,0.010492752014219321
"Lasso(alpha=0.025, random_state=42)",dataset_5,0.3,Non-CV,MAE_Score,0.06361271492951003
